613 16 	 [(613,7)0.573374] 	 [(30,1)0.978999] 	 0.585674 	 1
613 17 	 [(613,2)0.585749] 	 [(399,9)0.980862] 	 0.597178 	 1
613 18 	 [(613,1)0.636975] 	 [(44,1)0.975158] 	 0.653202 	 1
613 19 	 [(613,2)0.601089] 	 [(127,5)0.977623] 	 0.614847 	 1
613 20 	 [(613,2)0.536933] 	 [(554,4)0.979140] 	 0.548372 	 1
614 11 	 [(614,9)0.531604] 	 [(730,8)0.967939] 	 0.549212 	 1
614 12 	 [(614,8)0.761640] 	 [(677,6)0.978533] 	 0.778349 	 1
614 13 	 [(614,3)0.733322] 	 [(286,8)0.968866] 	 0.756887 	 1
614 14 	 [(614,2)0.653609] 	 [(694,5)0.977051] 	 0.668961 	 1
614 15 	 [(614,8)0.760527] 	 [(334,6)0.979399] 	 0.776524 	 1
614 16 	 [(614,2)0.594006] 	 [(123,4)0.979454] 	 0.606466 	 1
614 17 	 [(614,2)0.385568] 	 [(254,7)0.979321] 	 0.393710 	 1
614 18 	 [(614,10)0.711523] 	 [(536,5)0.978632] 	 0.727059 	 1
614 19 	 [(614,2)0.394598] 	 [(704,10)0.977948] 	 0.403496 	 1
614 20 	 [(614,2)0.440737] 	 [(704,10)0.971690] 	 0.453578 	 1
615 11 	 [(615,8)0.298236] 	 [(676,4)0.977591] 	 0.305072 	 1
615 12 	 [(615,6)0.764477] 	 [(642,4)0.977503] 	 0.782071 	 1
615 13 	 [(615,10)0.489626] 	 [(621,9)0.978354] 	 0.500459 	 1
615 14 	 [(615,6)0.686995] 	 [(614,6)0.974741] 	 0.704797 	 1
615 15 	 [(615,5)0.694882] 	 [(412,8)0.971969] 	 0.714922 	 1
615 16 	 [(615,2)0.504066] 	 [(512,4)0.972503] 	 0.518318 	 1
615 17 	 [(615,2)0.638770] 	 [(195,1)0.965120] 	 0.661856 	 1
615 18 	 [(615,2)0.617144] 	 [(584,8)0.977517] 	 0.631338 	 1
615 19 	 [(615,2)0.594334] 	 [(412,2)0.973854] 	 0.610291 	 1
615 20 	 [(615,3)0.710964] 	 [(464,3)0.972341] 	 0.731188 	 1
616 11 	 [(616,5)0.386417] 	 [(349,8)0.978847] 	 0.394768 	 1
616 12 	 [(616,2)0.500451] 	 [(766,5)0.976999] 	 0.512233 	 1
616 13 	 [(616,5)0.604793] 	 [(586,9)0.979513] 	 0.617443 	 1
616 14 	 [(616,1)0.546745] 	 [(308,5)0.980795] 	 0.557451 	 1
616 15 	 [(616,2)0.567719] 	 [(588,7)0.981025] 	 0.578700 	 1
616 16 	 [(616,1)0.579186] 	 [(605,9)0.976200] 	 0.593307 	 1
616 17 	 [(616,2)0.624616] 	 [(699,1)0.980096] 	 0.637301 	 1
616 18 	 [(616,1)0.600544] 	 [(766,5)0.980183] 	 0.612686 	 1
616 19 	 [(616,2)0.590936] 	 [(470,7)0.980805] 	 0.602501 	 1
616 20 	 [(616,1)0.573900] 	 [(605,3)0.970273] 	 0.591483 	 1
617 11 	 [(617,10)0.699849] 	 [(458,6)0.978359] 	 0.715329 	 1
617 12 	 [(617,2)0.669782] 	 [(630,2)0.977009] 	 0.685543 	 1
617 13 	 [(617,8)0.761030] 	 [(526,4)0.983135] 	 0.774085 	 1
617 14 	 [(617,1)0.678563] 	 [(75,1)0.983500] 	 0.689947 	 1
617 15 	 [(617,1)0.695889] 	 [(705,6)0.977840] 	 0.711659 	 1
617 16 	 [(617,2)0.785835] 	 [(194,10)0.980821] 	 0.801201 	 1
617 17 	 [(617,2)0.721383] 	 [(682,5)0.979128] 	 0.736761 	 1
617 18 	 [(617,2)0.704824] 	 [(682,5)0.977426] 	 0.721102 	 1
617 19 	 [(617,2)0.579126] 	 [(500,2)0.979317] 	 0.591357 	 1
617 20 	 [(617,2)0.646043] 	 [(500,1)0.978776] 	 0.660052 	 1
618 11 	 [(618,9)0.319871] 	 [(677,3)0.977308] 	 0.327298 	 1
618 12 	 [(618,1)0.351245] 	 [(704,5)0.978377] 	 0.359008 	 1
618 13 	 [(618,5)0.357643] 	 [(640,3)0.982261] 	 0.364102 	 1
618 14 	 [(618,6)0.565377] 	 [(631,8)0.964132] 	 0.586410 	 1
618 15 	 [(618,1)0.569996] 	 [(39,9)0.973633] 	 0.585432 	 1
618 16 	 [(618,6)0.697307] 	 [(340,3)0.979895] 	 0.711614 	 1
618 17 	 [(618,2)0.559351] 	 [(631,6)0.981102] 	 0.570125 	 1
618 18 	 [(618,2)0.455549] 	 [(529,9)0.978446] 	 0.465584 	 1
618 19 	 [(618,5)0.738391] 	 [(67,1)0.978230] 	 0.754824 	 1
618 20 	 [(618,2)0.353934] 	 [(728,4)0.979199] 	 0.361453 	 1
619 11 	 [(619,10)0.544917] 	 [(738,6)0.967229] 	 0.563380 	 1
619 12 	 [(619,7)0.735455] 	 [(744,9)0.969351] 	 0.758709 	 1
619 13 	 [(619,10)0.283660] 	 [(738,6)0.967506] 	 0.293187 	 1
619 14 	 [(619,1)0.641051] 	 [(528,1)0.971189] 	 0.660068 	 1
619 15 	 [(619,7)0.741876] 	 [(505,6)0.973986] 	 0.761691 	 1
619 16 	 [(619,1)0.705455] 	 [(575,2)0.975402] 	 0.723245 	 1
619 17 	 [(619,8)0.737670] 	 [(721,7)0.972930] 	 0.758194 	 1
619 18 	 [(619,1)0.732374] 	 [(656,6)0.971559] 	 0.753813 	 1
619 19 	 [(619,2)0.460654] 	 [(30,10)0.973187] 	 0.473346 	 1
619 20 	 [(619,2)0.522269] 	 [(513,5)0.974722] 	 0.535813 	 1
620 11 	 [(620,9)0.369056] 	 [(513,7)0.969746] 	 0.380570 	 1
620 12 	 [(620,1)0.422501] 	 [(430,9)0.969724] 	 0.435692 	 1
620 13 	 [(620,9)0.505189] 	 [(420,6)0.974333] 	 0.518497 	 1
620 14 	 [(620,1)0.569350] 	 [(547,8)0.969959] 	 0.586984 	 1
620 15 	 [(620,2)0.703807] 	 [(547,8)0.967011] 	 0.727817 	 1
620 16 	 [(620,1)0.597569] 	 [(57,1)0.971710] 	 0.614966 	 1
620 17 	 [(620,1)0.782434] 	 [(57,1)0.967382] 	 0.808816 	 1
620 18 	 [(620,6)0.808703] 	 [(520,9)0.969613] 	 0.834047 	 1
620 19 	 [(620,2)0.765065] 	 [(362,1)0.972541] 	 0.786666 	 1
620 20 	 [(620,2)0.712233] 	 [(425,10)0.959913] 	 0.741977 	 1
621 11 	 [(621,9)0.585962] 	 [(736,1)0.976911] 	 0.599811 	 1
621 12 	 [(621,2)0.717698] 	 [(59,10)0.967769] 	 0.741601 	 1
621 13 	 [(621,10)0.887373] 	 [(653,1)0.987581] 	 0.898532 	 1
621 14 	 [(621,1)0.668971] 	 [(683,8)0.978335] 	 0.683785 	 1
621 15 	 [(621,2)0.649098] 	 [(573,7)0.972797] 	 0.667249 	 1
621 16 	 [(621,2)0.763940] 	 [(333,4)0.967292] 	 0.789772 	 1
621 17 	 [(621,2)0.595756] 	 [(256,6)0.969590] 	 0.614441 	 1
621 18 	 [(621,2)0.704514] 	 [(453,4)0.972759] 	 0.724243 	 1
621 19 	 [(621,2)0.640079] 	 [(614,7)0.969699] 	 0.660080 	 1
621 20 	 [(621,5)0.865493] 	 [(779,3)0.987598] 	 0.876362 	 1
622 11 	 [(622,10)0.655852] 	 [(418,2)0.973090] 	 0.673989 	 1
622 12 	 [(622,9)0.604909] 	 [(120,7)0.973449] 	 0.621408 	 1
622 13 	 [(622,7)0.683319] 	 [(761,5)0.970319] 	 0.704221 	 1
622 14 	 [(622,1)0.565726] 	 [(203,5)0.971840] 	 0.582118 	 1
622 15 	 [(622,6)0.864514] 	 [(575,6)0.979318] 	 0.882771 	 1
622 16 	 [(622,1)0.664364] 	 [(670,1)0.967956] 	 0.686358 	 1
622 17 	 [(622,2)0.778879] 	 [(152,7)0.975007] 	 0.798845 	 1
622 18 	 [(622,10)0.702952] 	 [(167,8)0.957956] 	 0.733804 	 1
622 19 	 [(622,2)0.508574] 	 [(78,4)0.969663] 	 0.524485 	 1
622 20 	 [(622,2)0.517039] 	 [(137,4)0.971157] 	 0.532395 	 1
623 11 	 [(623,6)0.900575] 	 [(525,7)0.971165] 	 0.927314 	 1
623 12 	 [(623,2)0.874814] 	 [(542,10)0.958565] 	 0.912629 	 1
623 13 	 [(623,5)0.889220] 	 [(399,9)0.958084] 	 0.928123 	 1
623 14 	 [(623,2)0.929036] 	 [(670,1)0.971350] 	 0.956438 	 1
623 15 	 [(623,2)0.717426] 	 [(542,10)0.971135] 	 0.738750 	 1
623 16 	 [(623,2)0.823439] 	 [(570,5)0.970665] 	 0.848325 	 1
623 17 	 [(623,2)0.766488] 	 [(418,7)0.969825] 	 0.790336 	 1
623 18 	 [(623,2)0.699628] 	 [(418,4)0.965259] 	 0.724809 	 1
623 19 	 [(623,2)0.793700] 	 [(694,4)0.971164] 	 0.817267 	 1
623 20 	 [(623,2)0.617995] 	 [(390,7)0.963939] 	 0.641114 	 1
624 11 	 [(624,1)0.926473] 	 [(583,2)0.978037] 	 0.947278 	 1
624 12 	 [(624,1)0.749860] 	 [(706,10)0.967752] 	 0.774847 	 1
624 13 	 [(624,1)0.873875] 	 [(483,1)0.977506] 	 0.893984 	 1
624 14 	 [(624,1)0.762870] 	 [(561,4)0.972348] 	 0.784565 	 1
624 15 	 [(624,1)0.773831] 	 [(24,6)0.973250] 	 0.795100 	 1
624 16 	 [(624,1)0.786661] 	 [(575,4)0.969087] 	 0.811755 	 1
624 17 	 [(624,4)0.752522] 	 [(721,4)0.974901] 	 0.771896 	 1
624 18 	 [(624,4)0.805343] 	 [(420,5)0.973073] 	 0.827629 	 1
624 19 	 [(624,3)0.744104] 	 [(138,8)0.974317] 	 0.763719 	 1
624 20 	 [(624,2)0.295264] 	 [(627,1)0.971111] 	 0.304048 	 1
625 11 	 [(625,10)0.524796] 	 [(495,7)0.979362] 	 0.535855 	 1
625 12 	 [(625,1)0.709960] 	 [(401,5)0.975372] 	 0.727886 	 1
625 13 	 [(625,7)0.634357] 	 [(700,7)0.984157] 	 0.644569 	 1
625 14 	 [(625,2)0.775752] 	 [(188,4)0.972410] 	 0.797762 	 1
625 15 	 [(625,1)0.751280] 	 [(434,3)0.963092] 	 0.780071 	 1
625 16 	 [(625,2)0.672167] 	 [(759,8)0.975502] 	 0.689047 	 1
625 17 	 [(625,2)0.824474] 	 [(491,7)0.984021] 	 0.837862 	 1
625 18 	 [(625,2)0.696672] 	 [(233,7)0.981542] 	 0.709773 	 1
625 19 	 [(625,2)0.704408] 	 [(492,10)0.981403] 	 0.717756 	 1
625 20 	 [(625,2)0.764809] 	 [(220,3)0.982958] 	 0.778069 	 1
626 11 	 [(626,9)0.441571] 	 [(469,6)0.970404] 	 0.455038 	 1
626 12 	 [(626,2)0.600768] 	 [(104,6)0.970556] 	 0.618994 	 1
626 13 	 [(626,6)0.541551] 	 [(623,2)0.980052] 	 0.552574 	 1
626 14 	 [(626,2)0.589501] 	 [(469,6)0.966792] 	 0.609750 	 1
626 15 	 [(626,2)0.544594] 	 [(134,5)0.966113] 	 0.563696 	 1
626 16 	 [(626,2)0.816697] 	 [(469,6)0.971114] 	 0.840990 	 1
626 17 	 [(626,2)0.701219] 	 [(150,2)0.972737] 	 0.720872 	 1
626 18 	 [(626,4)0.741304] 	 [(469,9)0.969256] 	 0.764818 	 1
626 19 	 [(626,2)0.557201] 	 [(469,6)0.967241] 	 0.576073 	 1
626 20 	 [(626,1)0.782164] 	 [(469,4)0.970244] 	 0.806152 	 1
627 11 	 [(627,5)0.669499] 	 [(434,7)0.946348] 	 0.707455 	 1
627 12 	 [(627,3)0.741881] 	 [(695,2)0.962965] 	 0.770413 	 1
627 13 	 [(627,5)0.557711] 	 [(233,3)0.955230] 	 0.583850 	 1
627 14 	 [(627,9)0.718928] 	 [(420,10)0.961576] 	 0.747656 	 1
627 15 	 [(627,5)0.756211] 	 [(420,4)0.963494] 	 0.784863 	 1
627 16 	 [(627,3)0.829949] 	 [(108,3)0.961285] 	 0.863375 	 1
627 17 	 [(627,9)0.834959] 	 [(178,8)0.971244] 	 0.859680 	 1
627 18 	 [(627,1)0.653221] 	 [(181,1)0.960127] 	 0.680349 	 1
627 19 	 [(627,2)0.698555] 	 [(739,6)0.964198] 	 0.724493 	 1
627 20 	 [(627,2)0.622944] 	 [(475,3)0.958382] 	 0.649996 	 1
628 11 	 [(628,8)0.588310] 	 [(701,3)0.962092] 	 0.611490 	 1
628 12 	 [(628,1)0.634589] 	 [(335,6)0.967510] 	 0.655899 	 1
628 13 	 [(628,7)0.849300] 	 [(721,5)0.956746] 	 0.887696 	 1
628 14 	 [(628,1)0.618625] 	 [(767,10)0.971083] 	 0.637046 	 1
628 15 	 [(628,1)0.619318] 	 [(430,5)0.960697] 	 0.644655 	 1
628 16 	 [(628,1)0.659732] 	 [(195,1)0.965989] 	 0.682960 	 1
628 17 	 [(628,1)0.829549] 	 [(701,8)0.961819] 	 0.862479 	 1
628 18 	 [(628,1)0.683293] 	 [(203,5)0.955216] 	 0.715328 	 1
628 19 	 [(628,2)0.593409] 	 [(263,6)0.967017] 	 0.613649 	 1
628 20 	 [(628,2)0.454494] 	 [(91,9)0.970524] 	 0.468298 	 1
629 11 	 [(629,10)0.651934] 	 [(192,7)0.981854] 	 0.663983 	 1
629 12 	 [(629,1)0.660048] 	 [(380,3)0.974882] 	 0.677054 	 1
629 13 	 [(629,10)0.747546] 	 [(512,6)0.979310] 	 0.763339 	 1
629 14 	 [(629,10)0.587847] 	 [(161,1)0.983687] 	 0.597596 	 1
629 15 	 [(629,10)0.748246] 	 [(294,2)0.983659] 	 0.760676 	 1
629 16 	 [(629,10)0.723069] 	 [(761,5)0.976902] 	 0.740165 	 1
629 17 	 [(629,2)0.641487] 	 [(172,5)0.980745] 	 0.654081 	 1
629 18 	 [(629,10)0.762580] 	 [(425,10)0.980559] 	 0.777699 	 1
629 19 	 [(629,10)0.558797] 	 [(135,7)0.983030] 	 0.568443 	 1
629 20 	 [(629,10)0.656550] 	 [(204,7)0.982638] 	 0.668150 	 1
630 11 	 [(630,10)0.326999] 	 [(589,2)0.976746] 	 0.334784 	 1
630 12 	 [(630,1)0.567936] 	 [(465,3)0.978879] 	 0.580190 	 1
630 13 	 [(630,10)0.685776] 	 [(246,5)0.977019] 	 0.701907 	 1
630 14 	 [(630,1)0.639344] 	 [(336,9)0.979467] 	 0.652747 	 1
630 15 	 [(630,1)0.737056] 	 [(701,1)0.978180] 	 0.753497 	 1
630 16 	 [(630,2)0.669154] 	 [(689,10)0.974277] 	 0.686821 	 1
630 17 	 [(630,2)0.548807] 	 [(391,10)0.971048] 	 0.565170 	 1
630 18 	 [(630,2)0.503465] 	 [(103,1)0.977104] 	 0.515262 	 1
630 19 	 [(630,4)0.766377] 	 [(344,2)0.981282] 	 0.780996 	 1
630 20 	 [(630,2)0.274195] 	 [(512,9)0.972395] 	 0.281979 	 1
631 11 	 [(631,1)0.783156] 	 [(602,1)0.980399] 	 0.798814 	 1
631 12 	 [(631,8)0.672606] 	 [(91,10)0.978581] 	 0.687328 	 1
631 13 	 [(631,10)0.448949] 	 [(704,1)0.972053] 	 0.461857 	 1
631 14 	 [(631,8)0.715617] 	 [(768,9)0.974547] 	 0.734307 	 1
631 15 	 [(631,2)0.702876] 	 [(519,6)0.965051] 	 0.728330 	 1
631 16 	 [(631,2)0.616150] 	 [(519,5)0.968473] 	 0.636208 	 1
631 17 	 [(631,2)0.602365] 	 [(520,8)0.971409] 	 0.620094 	 1
631 18 	 [(631,2)0.583988] 	 [(288,7)0.967377] 	 0.603682 	 1
631 19 	 [(631,2)0.689997] 	 [(31,4)0.973149] 	 0.709035 	 1
631 20 	 [(631,2)0.642140] 	 [(520,5)0.975677] 	 0.658148 	 1
632 11 	 [(632,10)0.629372] 	 [(767,5)0.973875] 	 0.646255 	 1
632 12 	 [(632,2)0.424481] 	 [(603,8)0.972102] 	 0.436663 	 1
632 13 	 [(632,6)0.716088] 	 [(767,2)0.969450] 	 0.738654 	 1
632 14 	 [(632,1)0.767868] 	 [(684,9)0.977575] 	 0.785482 	 1
632 15 	 [(632,5)0.689659] 	 [(259,7)0.977157] 	 0.705781 	 1
632 16 	 [(632,2)0.722402] 	 [(676,4)0.970312] 	 0.744505 	 1
632 17 	 [(632,2)0.741512] 	 [(195,8)0.973810] 	 0.761454 	 1
632 18 	 [(632,2)0.579901] 	 [(295,6)0.976400] 	 0.593917 	 1
632 19 	 [(632,4)0.747625] 	 [(781,4)0.976346] 	 0.765738 	 1
632 20 	 [(632,2)0.508702] 	 [(611,6)0.976295] 	 0.521054 	 1
633 11 	 [(633,7)0.585966] 	 [(697,3)0.979236] 	 0.598391 	 1
633 12 	 [(633,9)0.774069] 	 [(693,1)0.968805] 	 0.798994 	 1
633 13 	 [(633,7)0.698932] 	 [(254,7)0.982386] 	 0.711464 	 1
633 14 	 [(633,9)0.713798] 	 [(769,3)0.973995] 	 0.732856 	 1
633 15 	 [(633,2)0.748633] 	 [(453,9)0.979023] 	 0.764674 	 1
633 16 	 [(633,1)0.752958] 	 [(216,5)0.981691] 	 0.767001 	 1
633 17 	 [(633,1)0.758661] 	 [(464,5)0.980168] 	 0.774011 	 1
633 18 	 [(633,2)0.748029] 	 [(615,3)0.976286] 	 0.766199 	 1
633 19 	 [(633,2)0.784834] 	 [(412,3)0.975751] 	 0.804338 	 1
633 20 	 [(633,2)0.755260] 	 [(550,4)0.972788] 	 0.776387 	 1
634 11 	 [(634,10)0.815576] 	 [(62,1)0.975202] 	 0.836315 	 1
634 12 	 [(634,1)0.748471] 	 [(430,3)0.962034] 	 0.778009 	 1
634 13 	 [(634,9)0.818443] 	 [(83,5)0.970471] 	 0.843346 	 1
634 14 	 [(634,1)0.335427] 	 [(589,5)0.964569] 	 0.347748 	 1
634 15 	 [(634,2)0.786983] 	 [(374,7)0.972330] 	 0.809379 	 1
634 16 	 [(634,1)0.540291] 	 [(589,4)0.969164] 	 0.557481 	 1
634 17 	 [(634,10)0.838549] 	 [(589,4)0.964710] 	 0.869224 	 1
634 18 	 [(634,1)0.836142] 	 [(430,9)0.972765] 	 0.859552 	 1
634 19 	 [(634,2)0.736026] 	 [(158,5)0.976465] 	 0.753766 	 1
634 20 	 [(634,2)0.810065] 	 [(595,4)0.962609] 	 0.841531 	 1
635 11 	 [(635,5)0.379964] 	 [(467,2)0.983253] 	 0.386436 	 1
635 12 	 [(635,2)0.599093] 	 [(334,8)0.980701] 	 0.610882 	 1
635 13 	 [(635,10)0.453165] 	 [(774,2)0.979710] 	 0.462550 	 1
635 14 	 [(635,4)0.718978] 	 [(334,10)0.962797] 	 0.746760 	 1
635 15 	 [(635,2)0.485981] 	 [(75,3)0.982395] 	 0.494690 	 1
635 16 	 [(635,2)0.415687] 	 [(777,10)0.980714] 	 0.423862 	 1
635 17 	 [(635,5)0.535267] 	 [(276,5)0.984463] 	 0.543715 	 1
635 18 	 [(635,5)0.594290] 	 [(325,4)0.985079] 	 0.603292 	 1
635 19 	 [(635,5)0.489587] 	 [(148,3)0.984958] 	 0.497064 	 1
635 20 	 [(635,2)0.438534] 	 [(67,7)0.984598] 	 0.445394 	 1
636 11 	 [(636,9)0.260536] 	 [(543,10)0.983626] 	 0.264873 	 1
636 12 	 [(636,1)0.351404] 	 [(777,1)0.978191] 	 0.359239 	 1
636 13 	 [(636,2)0.469973] 	 [(75,1)0.981443] 	 0.478859 	 1
636 14 	 [(636,6)0.512531] 	 [(548,5)0.982170] 	 0.521835 	 1
636 15 	 [(636,1)0.275485] 	 [(209,5)0.984112] 	 0.279933 	 1
636 16 	 [(636,1)0.453542] 	 [(674,5)0.982691] 	 0.461531 	 1
636 17 	 [(636,1)0.381334] 	 [(777,1)0.977019] 	 0.390304 	 1
636 18 	 [(636,1)0.507720] 	 [(777,4)0.983730] 	 0.516117 	 1
636 19 	 [(636,4)0.375808] 	 [(64,6)0.985638] 	 0.381284 	 1
636 20 	 [(636,6)0.458965] 	 [(18,6)0.979647] 	 0.468500 	 1
637 11 	 [(637,10)0.567763] 	 [(537,7)0.984139] 	 0.576913 	 1
637 12 	 [(637,1)0.725207] 	 [(233,7)0.980179] 	 0.739872 	 1
637 13 	 [(637,10)0.415490] 	 [(188,4)0.977664] 	 0.424982 	 1
637 14 	 [(637,3)0.798135] 	 [(777,2)0.980070] 	 0.814365 	 1
637 15 	 [(637,1)0.721909] 	 [(249,1)0.976256] 	 0.739467 	 1
637 16 	 [(637,3)0.704072] 	 [(724,10)0.974338] 	 0.722616 	 1
637 17 	 [(637,2)0.677188] 	 [(434,10)0.959664] 	 0.705651 	 1
637 18 	 [(637,2)0.608841] 	 [(233,7)0.979388] 	 0.621655 	 1
637 19 	 [(637,2)0.630065] 	 [(437,4)0.974489] 	 0.646559 	 1
637 20 	 [(637,2)0.803391] 	 [(777,1)0.976685] 	 0.822569 	 1
638 11 	 [(638,6)0.504358] 	 [(23,10)0.979216] 	 0.515063 	 1
638 12 	 [(638,1)0.321557] 	 [(281,4)0.983710] 	 0.326882 	 1
638 13 	 [(638,8)0.696124] 	 [(693,2)0.977423] 	 0.712203 	 1
638 14 	 [(638,1)0.416090] 	 [(539,7)0.982643] 	 0.423440 	 1
638 15 	 [(638,1)0.638551] 	 [(111,6)0.982833] 	 0.649704 	 1
638 16 	 [(638,1)0.621613] 	 [(539,7)0.974864] 	 0.637641 	 1
638 17 	 [(638,1)0.718205] 	 [(380,6)0.973980] 	 0.737392 	 1
638 18 	 [(638,1)0.695404] 	 [(162,2)0.983436] 	 0.707117 	 1
638 19 	 [(638,1)0.672512] 	 [(65,5)0.982570] 	 0.684442 	 1
638 20 	 [(638,1)0.737104] 	 [(474,6)0.981925] 	 0.750672 	 1
639 11 	 [(639,10)0.436641] 	 [(670,2)0.975994] 	 0.447381 	 1
639 12 	 [(639,1)0.701799] 	 [(66,10)0.967340] 	 0.725494 	 1
639 13 	 [(639,7)0.600531] 	 [(313,1)0.974857] 	 0.616020 	 1
639 14 	 [(639,6)0.769195] 	 [(430,7)0.972981] 	 0.790555 	 1
639 15 	 [(639,2)0.781371] 	 [(333,5)0.978611] 	 0.798449 	 1
639 16 	 [(639,10)0.814832] 	 [(418,1)0.974699] 	 0.835983 	 1
639 17 	 [(639,10)0.832423] 	 [(426,4)0.972275] 	 0.856160 	 1
639 18 	 [(639,2)0.821376] 	 [(781,10)0.972816] 	 0.844328 	 1
639 19 	 [(639,2)0.817085] 	 [(670,7)0.964792] 	 0.846903 	 1
639 20 	 [(639,2)0.767856] 	 [(611,10)0.975146] 	 0.787427 	 1
640 11 	 [(640,10)0.254061] 	 [(196,3)0.978056] 	 0.259761 	 1
640 12 	 [(640,2)0.793720] 	 [(180,9)0.972501] 	 0.816164 	 1
640 13 	 [(640,10)0.301188] 	 [(748,1)0.976159] 	 0.308544 	 1
640 14 	 [(640,1)0.870353] 	 [(519,1)0.959712] 	 0.906890 	 1
640 15 	 [(640,1)0.866803] 	 [(525,8)0.967643] 	 0.895788 	 1
640 16 	 [(640,2)0.801306] 	 [(423,1)0.969704] 	 0.826341 	 1
640 17 	 [(640,2)0.768348] 	 [(700,3)0.975675] 	 0.787504 	 1
640 18 	 [(640,2)0.711823] 	 [(661,2)0.972228] 	 0.732156 	 1
640 19 	 [(640,2)0.787426] 	 [(55,5)0.961863] 	 0.818647 	 1
640 20 	 [(640,2)0.605791] 	 [(237,1)0.970118] 	 0.624451 	 1
641 11 	 [(641,9)0.322758] 	 [(595,3)0.977853] 	 0.330068 	 1
641 12 	 [(641,1)0.488341] 	 [(684,3)0.982026] 	 0.497279 	 1
641 13 	 [(641,8)0.266548] 	 [(263,6)0.978590] 	 0.272380 	 1
641 14 	 [(641,2)0.567646] 	 [(74,7)0.971958] 	 0.584023 	 1
641 15 	 [(641,2)0.414738] 	 [(74,6)0.967616] 	 0.428618 	 1
641 16 	 [(641,2)0.410418] 	 [(74,6)0.981271] 	 0.418251 	 1
641 17 	 [(641,2)0.676003] 	 [(74,6)0.961174] 	 0.703310 	 1
641 18 	 [(641,2)0.335904] 	 [(74,6)0.975229] 	 0.344436 	 1
641 19 	 [(641,2)0.610187] 	 [(74,6)0.975426] 	 0.625559 	 1
641 20 	 [(641,2)0.443984] 	 [(418,1)0.980668] 	 0.452736 	 1
642 11 	 [(642,8)0.590849] 	 [(576,8)0.954170] 	 0.619228 	 1
642 12 	 [(642,1)0.742956] 	 [(475,7)0.973740] 	 0.762992 	 1
642 13 	 [(642,10)0.689346] 	 [(576,7)0.963806] 	 0.715233 	 1
642 14 	 [(642,1)0.742766] 	 [(143,5)0.976365] 	 0.760746 	 1
642 15 	 [(642,1)0.643727] 	 [(337,3)0.972134] 	 0.662179 	 1
642 16 	 [(642,1)0.642985] 	 [(336,3)0.977203] 	 0.657985 	 1
642 17 	 [(642,2)0.497974] 	 [(286,10)0.972347] 	 0.512136 	 1
642 18 	 [(642,1)0.605410] 	 [(717,2)0.973431] 	 0.621934 	 1
642 19 	 [(642,1)0.679158] 	 [(425,5)0.976269] 	 0.695667 	 1
642 20 	 [(642,1)0.702610] 	 [(434,4)0.972157] 	 0.722733 	 1
643 11 	 [(643,10)0.657400] 	 [(739,10)0.980720] 	 0.670324 	 1
643 12 	 [(643,1)0.506965] 	 [(480,2)0.968966] 	 0.523202 	 1
643 13 	 [(643,3)0.744184] 	 [(568,5)0.979881] 	 0.759464 	 1
643 14 	 [(643,1)0.792067] 	 [(626,4)0.979887] 	 0.808325 	 1
643 15 	 [(643,7)0.706082] 	 [(250,3)0.975151] 	 0.724075 	 1
643 16 	 [(643,7)0.704127] 	 [(402,7)0.976078] 	 0.721384 	 1
643 17 	 [(643,1)0.712348] 	 [(402,5)0.970620] 	 0.733910 	 1
643 18 	 [(643,9)0.716177] 	 [(202,5)0.970333] 	 0.738073 	 1
643 19 	 [(643,7)0.631926] 	 [(226,4)0.976163] 	 0.647357 	 1
643 20 	 [(643,6)0.723073] 	 [(743,7)0.966196] 	 0.748371 	 1
644 11 	 [(644,8)0.697794] 	 [(282,3)0.973651] 	 0.716678 	 1
644 12 	 [(644,4)0.798838] 	 [(667,4)0.974843] 	 0.819453 	 1
644 13 	 [(644,2)0.762417] 	 [(607,3)0.970848] 	 0.785310 	 1
644 14 	 [(644,2)0.636426] 	 [(673,8)0.971397] 	 0.655166 	 1
644 15 	 [(644,4)0.727327] 	 [(535,10)0.974455] 	 0.746394 	 1
644 16 	 [(644,2)0.736949] 	 [(258,7)0.979160] 	 0.752634 	 1
644 17 	 [(644,2)0.668720] 	 [(286,4)0.978244] 	 0.683592 	 1
644 18 	 [(644,2)0.443272] 	 [(535,10)0.975848] 	 0.454243 	 1
644 19 	 [(644,6)0.749048] 	 [(589,6)0.975796] 	 0.767628 	 1
644 20 	 [(644,2)0.421228] 	 [(718,2)0.966275] 	 0.435930 	 1
645 11 	 [(645,7)0.681913] 	 [(68,9)0.964906] 	 0.706714 	 1
645 12 	 [(645,1)0.838195] 	 [(603,2)0.959066] 	 0.873970 	 1
645 13 	 [(645,7)0.397811] 	 [(68,3)0.969546] 	 0.410306 	 1
645 14 	 [(645,2)0.831359] 	 [(589,4)0.975895] 	 0.851894 	 1
645 15 	 [(645,2)0.628402] 	 [(745,8)0.971587] 	 0.646779 	 1
645 16 	 [(645,1)0.734363] 	 [(283,8)0.970893] 	 0.756379 	 1
645 17 	 [(645,1)0.762477] 	 [(607,3)0.966514] 	 0.788894 	 1
645 18 	 [(645,1)0.643968] 	 [(310,2)0.974933] 	 0.660525 	 1
645 19 	 [(645,2)0.632455] 	 [(776,10)0.973360] 	 0.649765 	 1
645 20 	 [(645,2)0.749188] 	 [(283,8)0.967839] 	 0.774083 	 1
